spot_name,region,richness,tags,summary,address,video_id,views,keywords
금능샌드,한림,high,브런치,샌드위치를 판매하는 곳으로 금능 해변 인근에서 바다 수영 후 먹기 좋은 메뉴를 소개한다.,제주 제주시 한림읍 금능길 89 1층,zlCoh0tY0JY,18591,협재 맛집|제주 디저트 카페
금능카페,한림,low,,,,ICAWa0Aa308,97,한림 카페
동명정류장,한림,high,,영업시간이 본문에 명시되어 있음: 일-목 11:00~18:00.,제주시 한림읍 동명7길 26,H22M3OOfrtc,13072,제주 카페|한림 카페|협재 카페|제주시 카페|제주 감성 카페|제주 조용한 카페
동백정원,한림,mid,브런치|야외석,예쁜 브런치와 정원이 있는 카페입니다.,,EEnwql8JVl4,12766,한림 카페|제주 브런치 카페|제주 조용한 카페
리버브 제주 (Reverb Jeju),한림,high,주차편함|노키즈존,"주차 가능, 반려동물 동반 불가, 노키즈존으로 운영됩니다.",제주 제주시 한림읍 한림해안로 648,Rn7q2JLUqb4,79313,제주 카페
리버브제주,한림,high,오션뷰|감성,3층 통창으로 한림 앞바다를 보며 LP(턴테이블) 음악을 즐길 수 있는 오션뷰 카페로 빈티지 감성의 분위기가 특징이다.,제주시 한림읍 한림해안로 648 3층,Y37W0d_ZrNY,2217,한림 카페
마노앤디또,한림,mid,디저트|베이커리,"시그니처 메뉴로 제주귤크림라떼·복라떼 등이 소개되어 있으며, 모든 디저트를 직접 구워 제공한다.",,OLiHzAF9fFo,337,한림 카페
마노카페,한림,low,오션뷰|감성,제주 바닷가가 한눈에 보이는 카페로 소개됨.,,CajVOt0NNeQ,201,한림 카페
마마롱,한림,low,,,,k2cR-TWsLIU,208871,한림 카페|월정리 카페
베릴(베릴카페),한림,low,오션뷰|로컬,,,_TFGjsCSlkM,108159,제주 카페|한림 카페|협재 카페|중문 카페|제주시 카페|제주 오션뷰 카페|제주 조용한 카페|제주 노을 카페|사계 카페
비양놀,한림,low,오션뷰|디저트|제주오션뷰카페,,,xyWc3HoyCcQ,851,한림 포토존
비에노즈,한림,low,오션뷰,,,J3Qeut4yAuk,272,한림 카페
서쪽가게,한림,high,감성,,제주 제주시 한림읍 한림로 372-7 목조주택,GsB9PXwSlXk,4071,한림 포토존
소사오름,한림,low,,,,3Yvn1X7Z0rE,1157,한림 카페
수리코,한림,mid,브런치|야외석,외관이 예쁘고 깔끔하며 맛있는 브런치 카페입니다.,,EEnwql8JVl4,12766,한림 카페|제주 브런치 카페|제주 조용한 카페
수풀,한림,high,디저트,,제주 제주시 한림읍 한수풀로 36 2층,dDKax__HD7A,3138,애월 포토존|한림 포토존
쉼표,한림,high,오션뷰|주차편함,오션뷰 카페. 카페 전용 주차장은 없으며 협재해수욕장 입구 공영주차장을 이용할 수 있음.,제주특별자치도 제주시 한림읍 한림로 359,SZ5Q6_6TVw8,2114,한림 카페|협재 카페|제주 오션뷰 카페
스팟,한림,mid,,,금능리 1583-1,3Yvn1X7Z0rE,1157,한림 카페
시종일관,한림,high,,영업시간이 본문에 명시되어 있음: 금-수 10:00~18:00 (목요일 휴무).,제주시 한림읍 수원3길 1,H22M3OOfrtc,13072,제주 카페|한림 카페|협재 카페|제주시 카페|제주 감성 카페|제주 조용한 카페
시종일관,한림,mid,디저트|감성,디저트와 커피 맛집이며 감성 인테리어로 사진 찍기 좋은 카페.,,DEq1UnNah54,726,한림 카페
앤트러사이트,한림,high,감성|브런치,플랜테리어가 돋보이는 실내 인테리어와 사진찍기 좋은 인스타 감성 카페. 영업시간 09:00~18:00이 명시되어 있음.,제주 제주시 한림읍 한림로 564,Ce_llkXUzZE,1455,한림 카페
앤트러사이트 한림,한림,high,감성|베이커리|디저트,"현무암 외관과 넓은 공간, 제주 감성 가득한 인테리어와 가족 친화적인 여유로운 분위기. 시그니처 블렌드, 레몬바, 제주 드립커피, 바닐라라떼 등을 추천하며 영업시간은 매일 09:00~21:00.",제주특별자치도 제주시 한림읍 한림로 564,Glbrx_2SWTA,717,한림 카페
앳모스피어스,한림,low,감성,,,D7Y8BB8jpXU,96878,협재 카페
여러분,한림,high,베이커리,,제주 제주시 한림읍 한림로 702 1층,gQSgtEjeMZA,19116,제주 베이커리 카페
우유부단 카페 (성이시돌 목장),한림,high,주차편함,"매일 10:00-18:00, 주차장 있음.",제주 제주시 한림읍 금악동길 38,yFxQAzU_3Ao,2505,제주 애견동반 카페
웨이뷰,한림,high,오션뷰|베이커리|주차편함,"비양도가 보이는 통창 오션뷰, 베이커리 종류가 다양하며(약 60종) 주차장이 넓음. 시그니처로 우도땅콩크림라떼와 팡도르류, 비양봉 무스 케이크가 소개되어 있음. 영업시간은 매일 09:00 - 20:00.",제주 제주시 한림읍 옹포7길 25-3,5Y6bf9u9wy4,445,제주 오션뷰 카페
웨이뷰 팡도르,한림,high,베이커리|오션뷰|대형,한림읍에 위치한 대형 베이커리카페로 1층부터 루프탑까지 있으며 빵과 음료가 인기인 곳이다.,제주 제주시 한림읍 옹포7길 25-3,w0d3c7QzELY,1331,한림 카페
유람위드북스,한림,high,조용함,"조용한 시골에 위치해 창 밖 풍경을 보며 독서하기 좋고, 금·토는 22시까지 심야영업을 함.",제주시 한경면 조수동2길 54-36,K9aDodACqgc,2870,한림 카페|제주 조용한 카페
이니스프리 제주하우스,한림,high,브런치|디저트,오설록 녹차밭 옆에 위치하며 간단한 브런치와 제주 케이크를 제공합니다.,,EEnwql8JVl4,12766,한림 카페|제주 브런치 카페|제주 조용한 카페
인무드,한림,low,,아기자기한 유럽 감성의 카페입니다.,,EEnwql8JVl4,12766,한림 카페|제주 브런치 카페|제주 조용한 카페
일빈관,한림,low,,,,3Yvn1X7Z0rE,1157,한림 카페
잔물결,한림,low,,,,3Yvn1X7Z0rE,1157,한림 카페
잔물결,한림,low,브런치|베이커리|디저트|오션뷰,,,5Nykg2-MZzA,328,한림 카페
재미 제주,한림,high,주차편함,"입구 주차가능, 운영시간 및 브레이크타임/라스트오더 안내가 본문에 있음.",제주 제주시 한경면 용당길 88 1층,yFxQAzU_3Ao,2505,제주 애견동반 카페
조은기록,한림,low,,,,BQaNValm64g,651,한림 카페
줄라이앤어거스트,한림,mid,통창|감성,유럽 빈티지 감성의 통창이 있는 사진 찍기 좋은 예쁜 카페입니다.,,EEnwql8JVl4,12766,한림 카페|제주 브런치 카페|제주 조용한 카페
카페 어둑,한림,high,감성|디저트,"아늑한 공간과 감성 소품, 돌담 풍경이 있는 카페로 커피운세가 유명하며 튀르키예 전통빵 시미빵을 제공한다. 영업시간은 10:00~18:00이며 일·월 휴무.",제주특별자치도 제주시 한림읍 협재리 1451-1,I30m_V0QQdI,77,한림 카페
카페디캠,한림,high,조용함|야외석,넓은 정원이 있는 한적한 동네의 조용한 카페입니다.,,EEnwql8JVl4,12766,한림 카페|제주 브런치 카페|제주 조용한 카페
카페유주,한림,high,오션뷰|애견동반|베이커리|디저트,"초록 정원 뷰와 따뜻한 우드톤 실내, 까눌레·휘낭시에 등 디저트가 있음. 반려견 동반 가능.",제주 제주시 한림읍 한림상로 17 1층,DxPoVNotqzU,3643,한림 카페
카페인어,한림,high,오션뷰|포토존|주차편함|감성,"바다뷰와 포토존, 인생네컷(포토부스)을 즐길 수 있는 카페로 유미의 세포들2 촬영지로 유명하며 추천 메뉴로 인어 크림 라떼·망고 스무디·제주 해녀 와인이 안내되어 있음. 영업시간은 매일 10:00~21:00이며 주차가 편리하다고 표기됨.","제주 제주시 한림읍 한림해안로 584, 1층 카페인어",b0zTQhpbm1Y,3033,한림 카페|한림 포토존
카페콜라,한림,high,오션뷰|감성|포토존 없음,"테마카페로 코카콜라 수집품 전시와 다양한 포토존이 있으며, 테라스에서 제주바다를 볼 수 있음.",제주 제주시 한림읍 일주서로 5857,cpeyppc_VOU,2153,한림 포토존
코코메아,한림,mid,디저트|감성,뉴질랜드 파이가 있는 빈티지 무드의 벚꽃 카페입니다.,,EEnwql8JVl4,12766,한림 카페|제주 브런치 카페|제주 조용한 카페
크도,한림,high,오션뷰|베이커리|브런치|애견동반,"루프탑에서 비양도가 보이는 오션뷰가 있으며, 시그니처 메뉴 크림라떼(미니 크루아상 토핑)와 108겹 식빵, 크루아상이 유명하다.",,LNmcfe23dLk,271,한림 카페|한림 포토존
크루아상 처돌이들,한림,low,베이커리,,,EgcRpuFH0dI,3039,한림 카페
파스테이스 제주점,한림,high,베이커리,,제주 제주시 한림읍 한림중앙로 82,dDKax__HD7A,3138,애월 포토존|한림 포토존
플로웨이브,한림,low,,,,BEy6jwOlsFE,363,제주 카페|서귀포 카페
플로웨이브,한림,high,브런치|오션뷰|주차편함,"낮에는 바다를 보며 브런치 제공, 밤에는 매일 진행되는 ‘라바플라워’ 낙화놀이(8월 1~31일, 우천·강풍 시 제외). 주차장 넉넉.",제주 제주시 한림읍 장원길 63-12,RQ6NrqK46I0,15421,한림 카페|제주 노을 카페
한림북카페,한림,low,,,,VXA5HGrk6W8,19,곽지 카페
한림카페,한림,low,,,,ICAWa0Aa308,97,한림 카페
한형수정원,한림,mid,디저트|브런치|감성,"자연과 사진 찍기 좋은 포토존이 있는 카페로, 정성 가득한 음료와 간식을 제공한다.",,ePWH8cnaDqo,218,한림 포토존
해화탕,한림,mid,감성,"독특한 목욕탕 컨셉의 이색 카페로, 탕에 둥둥 떠다니는 도자기가 부딪힐 때 나는 소리가 힐링 요소로 소개됨.",,ukerRTGDuQ0,18699,제주 카페|한림 카페|협재 카페|성산 카페|표선 카페|중문 카페|제주시 카페|서귀포 카페|제주 오션뷰 카페|제주 조용한 카페|제주 신상 카페
호텔 샌드 (카페),한림,high,주차편함,"매일 09:00 - 21:00, 카페 입구·지하 주차(협소) 안내가 본문에 있음.",제주 제주시 한림읍 한림로 339,yFxQAzU_3Ao,2505,제주 애견동반 카페
,함덕,mid,오션뷰|감성,함덕해수욕장 앞에 바로 펼쳐지는 오션뷰 카페로 커피 한 잔과 함께 바다를 감상할 수 있는 힐링 스팟이라고 소개됨.,,IMVQsndIzrA,3426,함덕 카페
943 Studio,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
Another Wood Store,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
Dotori library,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
Gift shop Banana,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
Hamdeok Haenyeo,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
Manchun bookstore,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
N.poliwood,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
Saganyang,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
Sohoro,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
sogondak house,함덕,low,,,,0hxl9w1g-EA,12346,함덕 카페
귤꽃 카페,함덕,low,,,,Svsu7OYmfGY,500,함덕 카페
글로시말차,함덕,low,오션뷰|감성|디저트,"오션뷰, 말차 전문점.",,AQ5FslU5HhQ,1342,함덕 카페|제주 오션뷰 카페|조천 카페
델문도,함덕,high,오션뷰|베이커리|주차편함,"서우봉과 함덕해수욕장이 보이는 바다뷰 카페로 1층은 카페, 아래층은 오후 6시부터 운영하는 펍 공간이 있으며 베이커리와 아이스크림을 판매합니다. 영업시간은 07:00–24:00, 주차 가능.",제주 제주시 조천읍 조함해안로 519-10,KycoLPo8JrI,2525,함덕 카페
델문도,함덕,high,오션뷰|베이커리,에메랄드 빛 바다가 보이는 함덕 해수욕장 인근의 이국적인 오션뷰 베이커리 카페. 영업시간과 라스트오더 정보가 본문에 있음.,제주도 제주시 조천읍 조함해안로 519-10,2zg5TUioOdE,2830,함덕 카페
델문도,함덕,low,오션뷰,,,uAAhcamXxBs,304,월정리 카페
델문도,함덕,mid,오션뷰|감성,오션뷰 카페로 언급됨.,,wRmpwgu1O3A,33626,세화 카페
델문도 (카페델문도함덕),함덕,low,오션뷰,,,0SRJzaWdO1I,1436,함덕 카페
델문도카페,함덕,low,신상,,,ffsMQHYDIJU,1025,함덕 카페
도토관,함덕,low,감성|북카페,,,EYhfSsUfi4U,780,함덕 카페
롱플레이,함덕,low,디저트,,,Gk8VgoFHByM,33490,김녕 카페
마당과 바다가 연결된 카페,함덕,mid,오션뷰|베이커리,"바다가 코 앞, 오션뷰와 베이커리 관련 소개가 있음.",,4C7H-Lh42bA,470,함덕 카페
모살바테,함덕,low,,,,cQ_N7hH_uyI,210,함덕 맛집|곽지 카페|조천 카페
브레드브루,함덕,low,베이커리,,,V1uChR1QNko,429,함덕 카페
비수기애호가,함덕,low,오션뷰|감성,뷰: 바다 전망이 좋은 카페로 소개됨.,,TW4sc9U3YLQ,1299,함덕 카페|김녕 카페
빽다방 함덕,함덕,low,,,,cJ4mNonRQcg,26899,제주 오션뷰 카페
빽다방 함덕,함덕,low,,,,98yJXHTBwOU,5101,제주 오션뷰 카페|제주 대형카페|제주 베이커리 카페|제주 노을 카페
스타벅스 제주 함덕해변점,함덕,mid,오션뷰,바다뷰 카페 추천으로 소개됨.,,XxPmk3gAG3s,8824,제주 해변
아베베 베이커리 비킬라,함덕,low,베이커리,,,GsapnYjjxLM,4995,성산 포토존
아이러브눅,함덕,mid,감성,신상 북카페로 소개됨.,,f2KNsye7Ur8,159924,함덕 카페|월정리 카페|김녕 카페|세화 카페
아줄레주,함덕,low,오션뷰|감성,,,Gk8VgoFHByM,33490,김녕 카페
언더라운지,함덕,low,오션뷰,,,Tb55Gqihkbw,32111,함덕 카페
언더라운지 카페,함덕,low,,,,QHwV7hokJPI,703,함덕 카페
오드랑 베이커리,함덕,low,베이커리|브런치,,,8Nos79J5XwU,681,함덕 카페
오드랑 베이커리,함덕,low,베이커리,,,4cRqe0Iqmh0,44350,함덕 맛집|월정리 맛집|조천 카페
오드랑베이커리,함덕,low,베이커리,,,k2cR-TWsLIU,208871,한림 카페|월정리 카페
점점,함덕,mid,디저트,초당옥수수 아이스크림을 판매하는 디저트 카페로 소개됨.,,wRmpwgu1O3A,33626,세화 카페
차한모금,함덕,mid,디저트,"대형카페보다 작은 카페를 좋아하는 분들께 강추, 빙수 추천.",,f2KNsye7Ur8,159924,함덕 카페|월정리 카페|김녕 카페|세화 카페
카멜커피 제주점,함덕,low,디저트,,,GsapnYjjxLM,4995,성산 포토존
카페 델문도,함덕,low,오션뷰|베이커리,,,odgQ0kflG0o,1356,함덕 포토존
카페 롤러코스트함덕,함덕,low,애견동반|감성,,,eOzk0dWSVoA,2888,제주 애견동반 카페
카페 아일랜드조르바,함덕,low,,,,pVCFy8L3X7s,2324,함덕 맛집
카페 안도르,함덕,low,애견동반|감성,,,eOzk0dWSVoA,2888,제주 애견동반 카페
카페 템플,함덕,mid,디저트|커피,텐저린라떼 & 오렌지 쉬폰케익을 추천하는 카페.,,GsapnYjjxLM,4995,성산 포토존
카페델문도,함덕,low,오션뷰|감성,,,k2cR-TWsLIU,208871,한림 카페|월정리 카페
카페모알보알,함덕,low,,,,ijplunRVPg4,51,함덕 포토존
커피템플,함덕,mid,로컬,"영상에서 김사홍 바리스타가 운영하는 제주도 커피템플을 방문해 핸드드립, 에스프레소 추출, 라떼 등 커피 제작 과정을 소개합니다.",,qSW2mmyHKVM,32566,함덕 카페
하토우,함덕,low,감성,,,8O4AUNQyJVs,13386,함덕 카페|세화 카페
함덕델문도,함덕,low,,,,cQ_N7hH_uyI,210,함덕 맛집|곽지 카페|조천 카페
함덕바다가 보이는 브런치카페,함덕,low,브런치,,,4KgFC8eUYYs,616,제주 브런치 카페
(이름 불명) 협재 인근 대형카페,협재,high,오션뷰|대형|베이커리|웨이팅,"오션뷰, 초대형 내부와 2층 전망, 유채꽃밭 운영, 빵(베이커리) 및 굿즈 판매, 유명인 방문 이력 있음.",제주시 한림읍 옹포7길 25-3,HDLPtLAMnRY,571,제주 대형카페
BERYL 베릴,협재,low,,,,2Sf2F0RJta8,3517,협재 카페
Lp카페,협재,low,오션뷰|감성,,,uhOulMBHn8Q,1690,협재 카페
rnr 베이커리,협재,low,베이커리,,,D7Y8BB8jpXU,96878,협재 카페
rnr베이커리,협재,low,베이커리,,,ezkUxVUbrik,812,협재 카페|제주 베이커리 카페
동명정류장 카페,협재,mid,감성|포토존,포토존이 있으며 수제 케이크와 밭담라떼를 제공. 귀여운 고양이가 있는 카페라는 본문 문맥이 있음.,,ZsorHlDr20M,222,협재 포토존
렌시아 카페,협재,low,포토존,,,Yjm1RIy6-A8,638,협재 포토존
마이크로 하비타트,협재,low,감성,감성 넘치는 공간으로 소개됨.,,QX41KhdQbj8,28233,협재 카페
바이못,협재,low,디저트,,,TZsLmw-Xp_s,216469,애월 카페|협재 카페|협재 맛집|제주 감성 카페
배롱정원,협재,mid,브런치|감성|애견동반,제주식 브런치와 조용하고 아늑한 감성이 가득함.,,epYx9nUDoCc,1117,제주 애견동반 카페
베릴,협재,mid,오션뷰|신상,비양도 바다 뷰를 자랑하는 협재의 신상 카페로 뷰 맛집으로 소개됨.,,ukerRTGDuQ0,18699,제주 카페|한림 카페|협재 카페|성산 카페|표선 카페|중문 카페|제주시 카페|서귀포 카페|제주 오션뷰 카페|제주 조용한 카페|제주 신상 카페
